2026-07-30T00:10:44.216Z	saurolophus	1-echelle	done
2026-07-30T00:10:44.216Z	saurolophus	2-manger	start
2026-07-30T00:12:55.979Z	saurolophus	2-manger	done
2026-07-30T00:12:55.979Z	saurolophus	3-ecosysteme	start
2026-07-30T00:12:55.982Z	saurolophus	3-ecosysteme	done
2026-07-30T00:12:55.982Z	saurolophus	4-paris	start
2026-07-30T00:12:55.985Z	saurolophus	4-paris	done
2026-07-30T00:12:55.985Z	saurolophus	5-funfact	start
2026-07-30T00:12:55.987Z	saurolophus	5-funfact	done
2026-07-30T00:13:12.273Z	saurolophus	1-echelle	start
2026-07-30T00:13:12.278Z	saurolophus	1-echelle	done
2026-07-30T00:13:12.278Z	saurolophus	2-manger	start
2026-07-30T00:13:12.281Z	saurolophus	2-manger	done
2026-07-30T00:13:12.281Z	saurolophus	3-ecosysteme	start
2026-07-30T00:16:08.394Z	saurolophus	3-ecosysteme	done
2026-07-30T00:16:08.395Z	saurolophus	4-paris	start
2026-07-30T00:17:36.786Z	saurolophus	4-paris	done
2026-07-30T00:17:36.786Z	saurolophus	5-funfact	start
2026-07-30T00:18:59.591Z	saurolophus	5-funfact	done
2026-07-30T00:20:31.719Z	saurolophus	1-echelle	start
2026-07-30T00:20:31.723Z	saurolophus	1-echelle	done
2026-07-30T00:20:31.723Z	saurolophus	2-manger	start
2026-07-30T00:20:31.726Z	saurolophus	2-manger	done
2026-07-30T00:20:31.726Z	saurolophus	3-ecosysteme	start
2026-07-30T00:20:31.729Z	saurolophus	3-ecosysteme	done
2026-07-30T00:20:31.729Z	saurolophus	4-paris	start
2026-07-30T00:20:31.731Z	saurolophus	4-paris	done
2026-07-30T00:20:31.731Z	saurolophus	5-funfact	start
2026-07-30T00:20:31.734Z	saurolophus	5-funfact	done
2026-07-30T00:20:41.196Z	saurolophus	1-echelle	start
2026-07-30T00:20:41.200Z	saurolophus	1-echelle	done
2026-07-30T00:20:41.200Z	saurolophus	2-manger	start
2026-07-30T00:23:10.451Z	saurolophus	2-manger	done
2026-07-30T00:23:10.452Z	saurolophus	3-ecosysteme	start
2026-07-30T00:23:10.459Z	saurolophus	3-ecosysteme	done
2026-07-30T00:23:10.459Z	saurolophus	4-paris	start
2026-07-30T00:23:52.905Z	saurolophus	4-paris	done
2026-07-30T00:23:52.905Z	saurolophus	5-funfact	start
2026-07-30T00:23:52.910Z	saurolophus	5-funfact	done
2026-07-30T00:24:20.770Z	saurolophus	1-echelle	start
2026-07-30T00:24:20.775Z	saurolophus	1-echelle	done
2026-07-30T00:24:20.775Z	saurolophus	2-manger	start
2026-07-30T00:24:20.777Z	saurolophus	2-manger	done
2026-07-30T00:24:20.778Z	saurolophus	3-ecosysteme	start
2026-07-30T00:24:20.780Z	saurolophus	3-ecosysteme	done
2026-07-30T00:24:20.780Z	saurolophus	4-paris	start
